AVL_INDEP_TIME	SPEED_A	ALPHA	TORQUE_A	POWER	REDFAC	TORQUE_C	POWER_C	P_EFF_ME	BH	FUELCOSP	T_FUEL	P_FUEL	TWI	TWO	TWD	P_AGB	T_OIL	P_OILOF	P_OILCH	PHI	T_INTAKE	P_INTAKE	T_AIR	P_AIR	BLOWBY	P_CRANK	T_EXH_1	T_EXH_2	T_EXH_3	T_EXH_4	T_EXH_D	P_EXH_1	P_EXH_2	P_EXH_3	P_EXH_4	P_EXH_D	TLLKV	TLLKN	PLLKV	PLLKN	LAMBDA	VOL_BAT	AIRCONS	nmot	wped	ThrPos	zwout	InjTim	Knock1	Knock2	Knock3	Knock4	Misfir1	Misfir2	Misfir3	Misfir4	tmot	tans	AirFlow	ECU_u	prist	pristD	FuelCon	lamsoni	lamsbg	InCamA	InCamC	ExCamA	ExCamC	WGA_A	WGA_C	BoostP	BoostD	FlapPosA	FlapPosD	LambdaD	load	Airpress	dA_Alarm	CP_alarm	T_OILOF	T_EXH_5	T_EXH_6	P_EXH_5	P_EXH_6	RunningTime	TIME	DATE	Cycler	lamsoni_w	pans	PC_CoDc	PC_CoDc2	prist_A	TIC_dem	TW_DEM	EE_MEA01	EE_MEA02	EE_MEA03	EE_MEA04	EE_MEA05	EE_MEA06	EE_MEA07	EE_MEA08	EE_MEA09	EE_MEA10	EE_MEA11	EE_MEA12	EE_MEA13	ATL_Speed	T_B1	TWO2	V_D1	T_B1	T_B2	T_DB1	T_DB2	STWATCH1	
	rpm	%	Nm	kW	-	Nm	kW	bar	g/kW.h	kg/h	Cel	bar	Cel	Cel	Cel	bar	Cel	bar	bar	%	Cel	bar	Cel	mbar	l/min	bar	Cel	Cel	Cel	Cel	Cel	bar	bar	bar	bar	bar	Cel	Cel	bar	bar	-			rpm	%	%	degree	ms	degree	degree	degree	degree	-	-	-	-	Cel	Cel	kg/h	V	-	-	l/h	-	-	degree	degree	degree	degree	%	%	mbar	mbar	%	%	-	-	-			Cel	-	-	bar	bar	s	hhmmss	yyyymmdd	-	-	-	p/cm3	p/cm3	-	-	Cel	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Cel	-	Cel	Cel	Cel	Cel	s	
679.0	6100	100.0	253.83	162.15	0.997	253.00	161.61	15.945	261.69	42.4368	15.0	5.37	66.1	87.4	21.33	0.610	101.3	3.73	0.0293	47.3	26.5	0.028187	27.6	1011.7	0.00	-0.082758	861.0	876.5	**	**	-15.53	0.407118	0.292878	-0.002009	-0.000732	0	115.8	30.1	0.726	0.627	0.973			6097.8	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.25	32.00	608.70	13.73	201	**	54.72	0.00	0.00	33.72	33.88	18.25	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.41	15:33:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.7	1.3257	55.5	**	54.91	55.30	426290.0	
680.0	6100	100.0	252.37	161.21	0.997	251.57	160.70	15.852	263.16	42.4320	15.0	5.37	66.1	87.5	21.36	0.614	101.8	3.74	0.0331	48.6	26.4	0.034243	28.2	1011.7	0.00	-0.082687	859.2	874.3	**	**	-15.08	0.404852	0.291118	-0.002339	-0.000732	0	118.0	30.4	0.723	0.626	0.968			6099.5	99.90	80.00	14.38	3.20	0.00	0.00	-0.30	0.00	0	0	0	0	81.00	32.00	605.75	13.73	202	**	54.71	0.00	0.00	33.69	34.10	18.20	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	118.44	15:34:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.8	1.3319	56.0	**	55.34	55.54	426390.0	
681.0	6100	100.0	254.13	162.35	0.988	250.98	160.33	15.964	261.72	42.4939	15.0	5.37	66.2	87.5	21.37	0.619	102.1	3.73	0.0333	44.8	23.8	0.038200	27.8	1011.7	0.00	-0.082608	860.0	874.8	**	**	-14.84	0.407411	0.292988	-0.001667	-0.000610	0	115.4	29.9	0.727	0.629	0.972			6100.1	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.90	13.74	201	**	54.79	0.00	0.00	33.65	34.00	18.26	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.47	15:36:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.9	1.3223	56.6	**	55.65	55.83	426490.0	
682.0	6100	100.0	255.70	163.33	0.987	252.30	161.17	16.061	260.45	42.5369	15.0	5.38	66.0	87.3	21.32	0.610	101.6	3.73	0.0256	44.3	23.6	0.026410	23.9	1011.7	0.00	-0.082843	860.5	877.1	**	**	-16.65	0.409879	0.294939	-0.001618	-0.000610	0	109.2	29.2	0.728	0.629	0.975			6099.4	99.90	80.00	14.94	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	31.00	609.40	13.77	199	**	54.85	0.00	0.00	33.78	34.00	18.49	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.50	15:38:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.6	1.2871	56.5	**	55.78	56.16	426590.0	
683.0	6100	100.0	253.78	162.13	0.988	250.74	160.17	15.943	261.81	42.4296	15.0	5.37	66.0	87.3	21.23	0.605	101.4	3.73	0.0238	43.8	24.1	0.019859	23.1	1011.7	0.00	-0.083029	861.3	876.2	**	**	-14.91	0.407030	0.292472	-0.001618	-0.000610	0	107.5	31.8	0.726	0.627	0.973			6098.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	33.25	608.55	13.74	199	**	54.82	0.00	0.00	33.86	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.52	15:39:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.4	1.2645	56.2	**	55.86	56.31	426690.0	
684.0	6100	100.0	253.40	161.84	0.998	252.81	161.49	15.914	261.90	42.3926	15.0	5.37	66.1	87.4	21.28	0.607	101.3	3.74	0.0273	47.8	26.9	0.024264	26.7	1011.8	0.00	-0.082697	860.6	875.7	**	**	-15.18	0.406821	0.292408	-0.001618	-0.000732	0	113.9	30.4	0.725	0.627	0.973			6099.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	32.00	608.75	13.72	199	**	54.71	0.00	0.00	33.72	34.00	18.50	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.55	15:41:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.6	1.2913	56.2	**	56.12	56.44	426790.0	
685.0	6100	100.0	253.67	162.04	0.997	252.81	161.49	15.933	262.26	42.5002	15.0	5.37	66.1	87.5	21.35	0.614	101.8	3.73	0.0329	48.9	26.3	0.033214	28.0	1011.8	0.00	-0.082744	859.5	874.7	**	**	-15.20	0.406519	0.292518	-0.001618	-0.000732	0	117.2	30.0	0.726	0.628	0.971			6098.5	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.80	13.72	200	**	54.70	0.00	0.00	33.68	34.00	18.49	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.58	15:43:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.8	1.2975	56.6	**	56.51	56.70	426890.0	
686.0	6100	100.0	255.66	163.27	0.987	252.34	161.19	16.055	260.69	42.5750	15.0	5.37	66.2	87.6	21.35	0.617	102.1	3.74	0.0303	44.0	23.9	0.032991	25.3	1011.8	0.00	-0.082757	859.9	876.2	**	**	-16.35	0.409292	0.294778	-0.001618	-0.000616	0	112.0	29.1	0.730	0.630	0.974			6101.5	99.90	80.00	14.81	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	607.10	13.74	200	**	54.83	0.00	0.00	33.45	34.00	18.19	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00393	**	118.61	15:44:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.9	1.3009	57.0	**	56.77	56.96	426990.0	
687.0	6100	100.0	255.84	163.41	0.987	252.41	161.24	16.068	260.89	42.6255	15.0	5.37	66.1	87.3	21.29	0.607	101.4	3.74	0.0244	44.3	23.6	0.022439	23.3	1011.7	0.00	-0.082884	860.6	877.2	**	**	-16.57	0.410067	0.295159	-0.001618	-0.000613	0	108.1	28.8	0.727	0.628	0.975			6099.6	99.90	80.00	14.90	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	30.00	611.50	13.70	199	**	54.96	0.00	0.00	33.38	34.00	18.30	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00376	**	118.63	15:46:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.5	1.2539	56.7	**	56.75	57.07	427090.0	
688.0	6100	100.0	254.10	162.33	0.989	251.26	160.51	15.963	261.57	42.4554	15.0	5.38	66.1	87.3	21.21	0.604	101.1	3.74	0.0231	43.7	24.6	0.018696	22.5	1011.7	0.00	-0.082925	861.4	876.1	**	**	-14.68	0.407240	0.292760	-0.001618	-0.000723	0	107.4	31.9	0.727	0.628	0.972			6099.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	33.70	607.50	13.72	201	**	54.81	0.00	0.00	33.63	34.00	18.24	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00396	**	118.66	15:48:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.5	1.2368	56.4	**	56.68	57.09	427190.0	
689.0	6100	100.0	253.79	162.07	0.997	253.07	161.66	15.937	262.36	42.5271	15.0	5.38	66.2	87.5	21.28	0.609	101.3	3.72	0.0298	46.2	27.0	0.025207	26.9	1011.8	0.00	-0.082816	859.9	875.0	**	**	-15.04	0.406683	0.292675	-0.001618	-0.000732	0	114.7	30.0	0.725	0.627	0.971			6099.3	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	610.00	13.71	201	**	54.81	0.00	0.00	33.45	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00369	**	118.69	15:49:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.8	1.2804	56.4	**	56.70	57.14	427290.0	
690.0	6100	100.0	254.06	162.31	0.996	252.99	161.61	15.960	261.03	42.3684	15.0	5.38	66.1	87.5	21.38	0.611	101.6	3.74	0.0327	48.4	26.1	0.032308	27.9	1011.8	0.00	-0.082910	859.5	875.1	**	**	-15.58	0.407156	0.293005	-0.001618	-0.000732	0	116.7	29.7	0.727	0.629	0.973			6096.4	99.90	80.00	14.87	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.35	611.70	13.75	201	**	54.80	0.00	0.00	33.65	34.00	18.35	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.72	15:51:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33334		85.8	1.3055	56.8	**	56.99	57.30	427390.0	
691.0	6100	100.0	255.45	163.28	0.987	252.17	161.09	16.056	260.74	42.5981	15.0	5.38	66.2	87.5	21.29	0.611	101.7	3.74	0.0260	43.9	23.7	0.026965	23.6	1011.8	0.00	-0.082977	860.9	877.2	**	**	-16.30	0.409669	0.294926	-0.001618	-0.000720	0	109.4	28.8	0.726	0.627	0.973			6101.3	99.90	80.00	14.70	3.20	0.00	-0.26	0.00	0.00	0	0	0	0	81.00	30.40	608.80	13.72	201	**	54.87	0.00	0.00	33.73	34.05	18.23	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00390	**	118.75	15:53:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.7	1.2615	56.8	**	57.10	57.48	427490.0	
692.0	6100	100.0	254.70	162.78	0.987	251.46	160.63	16.006	261.13	42.5075	15.0	5.37	66.1	87.3	21.26	0.604	101.4	3.74	0.0219	43.4	23.8	0.018838	22.8	1011.8	0.00	-0.082922	861.5	877.7	**	**	-16.30	0.408702	0.294071	-0.001618	-0.000732	0	107.4	30.1	0.726	0.626	0.973			6100.7	99.90	80.00	14.70	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	31.80	609.40	13.75	200	**	54.90	0.00	0.00	33.53	34.00	18.10	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00394	**	118.77	15:54:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.5	1.2527	56.4	**	57.12	57.50	427590.0	
693.0	6100	100.0	254.10	162.32	0.997	253.36	161.85	15.961	261.68	42.4778	15.0	5.37	66.1	87.3	21.21	0.600	101.1	3.73	0.0229	47.6	26.7	0.017287	24.1	1011.8	0.00	-0.083332	861.4	876.2	**	**	-14.87	0.407215	0.292831	-0.001618	-0.000732	0	109.2	30.9	0.726	0.627	0.973			6099.3	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	33.00	608.00	13.73	200	**	54.79	0.00	0.00	33.72	34.00	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00375	**	118.80	15:56:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.5	1.2642	56.2	**	57.34	57.52	427690.0	
694.0	6100	100.0	253.80	162.10	0.998	253.16	161.71	15.940	262.17	42.4959	15.0	5.38	66.2	87.5	21.30	0.608	101.5	3.73	0.0303	47.6	26.8	0.026161	27.1	1011.9	0.00	-0.082923	860.4	875.3	**	**	-14.94	0.406972	0.292861	-0.001618	-0.000732	0	115.8	29.8	0.726	0.628	0.972			6101.1	99.90	80.00	14.42	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.35	13.72	200	**	54.80	0.00	0.00	33.61	34.00	18.10	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	118.83	15:58:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.8	1.3169	56.3	**	57.80	57.56	427790.0	
695.0	6100	100.0	253.74	162.06	0.996	252.71	161.43	15.936	262.11	42.4777	15.0	5.38	66.3	87.6	21.36	0.616	102.1	3.72	0.0335	49.6	26.1	0.034084	28.2	1011.9	0.00	-0.082984	860.3	875.5	**	**	-15.17	0.407072	0.292946	-0.001618	-0.000732	0	117.6	29.8	0.726	0.629	0.972			6102.3	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.85	13.73	200	**	54.78	0.00	0.00	33.55	34.00	18.06	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00381	**	118.86	15:59:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		86.0	1.3506	56.7	**	58.17	57.71	427890.0	
696.0	6100	100.0	255.95	163.48	0.987	252.55	161.33	16.075	260.55	42.6003	15.0	5.38	66.4	87.7	21.31	0.616	102.1	3.73	0.0269	44.5	23.7	0.027198	23.6	1011.9	0.00	-0.082942	861.2	877.7	**	**	-16.51	0.410381	0.295501	-0.001618	-0.000732	0	109.7	28.8	0.729	0.630	0.975			6100.0	99.90	80.00	14.83	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	30.20	608.90	13.69	201	**	54.90	0.00	0.00	33.42	34.00	18.38	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00410	**	118.88	16:01:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.9	1.2999	56.7	**	58.13	57.84	427990.0	
697.0	6100	100.0	255.56	163.28	0.987	252.33	161.19	16.056	260.38	42.5441	15.0	5.38	66.2	87.4	21.27	0.607	101.5	3.74	0.0228	43.0	24.0	0.019227	23.1	1011.9	0.00	-0.083140	860.9	877.2	**	**	-16.22	0.409971	0.295218	-0.001618	-0.000732	0	107.9	29.7	0.729	0.630	0.974			6099.5	99.90	80.00	14.98	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.50	13.74	199	**	54.89	0.00	0.00	33.60	33.97	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00400	**	118.91	16:03:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.5	1.2688	56.4	**	58.00	57.85	428090.0	
698.0	6100	100.0	253.58	161.97	0.997	252.88	161.54	15.927	261.89	42.4088	15.0	5.38	66.2	87.5	21.28	0.606	101.4	3.73	0.0268	47.0	26.9	0.021901	25.9	1011.9	0.00	-0.083163	860.5	875.6	**	**	-15.04	0.406201	0.292028	-0.001618	-0.000732	0	113.2	31.7	0.726	0.628	0.971			6100.1	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	33.55	608.70	13.75	200	**	54.77	0.00	0.00	33.57	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00403	**	118.94	16:04:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.7	1.3036	56.3	**	57.92	57.63	428190.0	
699.0	6100	100.0	254.58	162.65	0.987	251.33	160.55	15.993	261.97	42.5948	15.0	5.37	66.2	87.5	21.31	0.612	101.7	3.73	0.0293	44.9	23.8	0.027967	25.5	1011.9	0.00	-0.082915	861.3	876.0	**	**	-14.66	0.408258	0.293771	-0.001618	-0.000732	0	111.7	29.7	0.726	0.628	0.972			6100.7	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.20	13.72	201	**	54.78	0.00	0.00	33.81	34.00	18.00	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00418	**	118.97	16:06:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.8	1.3051	56.7	**	58.17	57.71	428290.0	
700.0	6100	100.0	256.13	163.64	0.987	252.81	161.49	16.091	260.60	42.6532	15.0	5.38	66.2	87.5	21.29	0.607	101.4	3.73	0.0244	45.3	23.7	0.020544	23.2	1011.9	0.00	-0.083212	861.4	877.8	**	**	-16.43	0.410658	0.296047	-0.001618	-0.000732	0	108.4	28.6	0.727	0.628	0.975			6098.9	99.90	80.00	14.90	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	30.00	611.00	13.75	200	**	54.93	0.00	0.00	33.63	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00408	**	119.00	16:08:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.6	1.2738	56.4	**	58.01	57.75	428390.0	
701.0	6100	100.0	254.84	162.78	0.997	254.13	162.34	16.007	260.78	42.4528	15.0	5.38	66.2	87.6	21.36	0.610	101.7	3.74	0.0284	48.2	26.7	0.024436	26.6	1012.0	0.00	-0.082807	860.1	877.0	**	**	-16.90	0.408421	0.294262	-0.001618	-0.000732	0	115.1	29.6	0.727	0.629	0.975			6100.8	99.90	80.00	14.81	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	607.25	13.73	199	**	54.82	0.00	0.00	33.57	33.90	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00400	**	119.02	16:09:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.9	1.3170	56.4	**	58.16	57.73	428490.0	
702.0	6100	100.0	253.14	161.71	0.998	252.55	161.33	15.901	262.15	42.3900	15.0	5.37	66.3	87.6	21.35	0.614	102.2	3.73	0.0330	47.6	26.9	0.032436	27.5	1011.9	0.00	-0.082747	859.7	874.7	**	**	-15.07	0.405661	0.291918	-0.001618	-0.000732	0	117.6	31.1	0.726	0.628	0.971			6101.1	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	33.00	607.30	13.72	201	**	54.78	0.00	0.00	33.85	34.00	18.35	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00445	**	119.05	16:11:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.9	1.3134	56.8	**	58.31	57.80	428590.0	
703.0	6100	100.0	253.53	161.94	0.996	252.61	161.36	15.925	262.24	42.4691	15.0	5.37	66.3	87.7	21.37	0.618	102.3	3.73	0.0342	49.8	26.2	0.037305	28.3	1012.0	0.00	-0.082800	859.5	874.8	**	**	-15.32	0.406473	0.292476	-0.001618	-0.000732	0	118.3	30.4	0.727	0.629	0.972			6099.0	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.20	13.72	200	**	54.76	0.00	0.00	33.72	34.00	18.26	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00476	**	119.08	16:13:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		86.1	1.3223	57.3	**	58.38	57.89	428690.0	
704.0	6100	100.0	255.83	163.39	0.987	252.51	161.30	16.067	260.71	42.6092	15.0	5.37	66.3	87.6	21.31	0.615	101.8	3.74	0.0269	45.5	23.8	0.028508	24.4	1012.0	0.00	-0.082787	860.3	876.5	**	**	-16.28	0.409661	0.295036	-0.001618	-0.000732	0	109.9	28.9	0.728	0.629	0.974			6097.3	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	610.60	13.73	200	**	54.91	0.00	0.00	33.81	34.00	18.22	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	119.11	16:14:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.8	1.2719	57.3	**	58.12	57.96	428790.0	
705.0	6100	100.0	256.00	163.50	0.988	252.88	161.54	16.078	260.44	42.5754	15.0	5.37	66.2	87.5	21.28	0.606	101.6	3.74	0.0231	43.9	24.2	0.020073	23.0	1011.9	0.24	-0.083002	860.4	876.4	**	**	-15.95	0.410314	0.295582	-0.001618	-0.000732	0	108.2	28.8	0.728	0.629	0.975			6100.8	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.75	30.25	612.30	13.75	199	**	54.97	0.00	0.00	33.67	34.00	18.25	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	119.13	16:16:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.6	1.2545	56.9	**	57.76	57.91	428890.0	
706.0	6100	100.0	254.40	162.51	0.988	251.28	160.51	15.980	261.39	42.4743	15.0	5.38	66.2	87.4	21.24	0.603	101.0	3.73	0.0211	43.7	24.2	0.016996	22.9	1012.0	0.00	-0.083058	860.8	875.2	**	**	-14.40	0.407236	0.292946	-0.001618	-0.000732	0	107.5	31.9	0.727	0.628	0.972			6099.1	99.90	80.00	14.60	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.70	34.00	609.75	13.74	200	**	54.85	0.00	0.00	33.51	34.00	18.48	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00479	**	119.16	16:18:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.6	1.2575	56.6	**	57.68	57.83	428990.0	
707.0	6100	100.0	254.32	162.46	0.997	253.54	161.96	15.975	261.65	42.5182	15.0	5.38	66.2	87.5	21.25	0.605	101.4	3.73	0.0247	46.5	26.8	0.020943	26.0	1012.0	0.00	-0.083133	860.8	875.8	**	**	-14.98	0.407671	0.293568	-0.001618	-0.000750	0	113.3	29.8	0.725	0.627	0.972			6098.1	99.90	80.00	14.40	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.05	13.77	200	**	54.82	0.00	0.00	33.42	34.13	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00448	**	119.19	16:19:43	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.7	1.2770	56.5	**	57.88	57.76	429090.0	
708.0	6100	100.0	255.82	163.45	0.987	252.53	161.31	16.073	260.49	42.5764	15.0	5.38	66.3	87.6	21.31	0.610	101.6	3.73	0.0269	44.3	23.8	0.025713	24.5	1012.0	0.00	-0.083103	861.5	878.0	**	**	-16.54	0.409782	0.295032	-0.001618	-0.000732	0	110.7	29.1	0.727	0.629	0.975			6100.5	99.90	80.00	14.96	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	607.75	13.72	200	**	54.85	0.00	0.00	33.61	34.00	18.37	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00440	**	119.22	16:21:23	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.8	1.2915	56.7	**	58.13	57.76	429190.0	
709.0	6100	100.0	256.11	163.60	0.987	252.79	161.48	16.088	260.44	42.6048	15.0	5.38	66.3	87.5	21.25	0.606	101.5	3.74	0.0219	45.3	23.7	0.018302	23.0	1012.0	0.00	-0.083072	861.6	878.0	**	**	-16.35	0.410695	0.295768	-0.001618	-0.000732	0	108.0	28.8	0.727	0.629	0.975			6100.5	99.90	80.00	14.89	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	30.00	611.30	13.74	199	**	54.94	0.00	0.00	33.42	33.97	18.41	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00401	**	119.25	16:23:03	2019-10-04	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33333		85.6	1.2711	56.4	**	58.02	57.60	429290.0	
