AVL_INDEP_TIME	SPEED_A	ALPHA	TORQUE_A	POWER	REDFAC	TORQUE_C	POWER_C	P_EFF_ME	BH	FUELCOSP	T_FUEL	P_FUEL	TWI	TWO	TWD	P_AGB	T_OIL	P_OILOF	P_OILCH	PHI	T_INTAKE	P_INTAKE	T_AIR	P_AIR	BLOWBY	P_CRANK	T_EXH_1	T_EXH_2	T_EXH_3	T_EXH_4	T_EXH_D	P_EXH_1	P_EXH_2	P_EXH_3	P_EXH_4	P_EXH_D	TLLKV	TLLKN	PLLKV	PLLKN	LAMBDA	VOL_BAT	AIRCONS	nmot	wped	ThrPos	zwout	InjTim	Knock1	Knock2	Knock3	Knock4	Misfir1	Misfir2	Misfir3	Misfir4	tmot	tans	AirFlow	ECU_u	prist	pristD	FuelCon	lamsoni	lamsbg	InCamA	InCamC	ExCamA	ExCamC	WGA_A	WGA_C	BoostP	BoostD	FlapPosA	FlapPosD	LambdaD	load	Airpress	dA_Alarm	CP_alarm	T_OILOF	T_EXH_5	T_EXH_6	P_EXH_5	P_EXH_6	RunningTime	TIME	DATE	Cycler	lamsoni_w	pans	PC_CoDc	PC_CoDc2	prist_A	TIC_dem	TW_DEM	EE_MEA01	EE_MEA02	EE_MEA03	EE_MEA04	EE_MEA05	EE_MEA06	EE_MEA07	EE_MEA08	EE_MEA09	EE_MEA10	EE_MEA11	EE_MEA12	EE_MEA13	ATL_Speed	T_B1	TWO2	V_D1	T_B1	T_B2	T_DB1	T_DB2	STWATCH1	
	rpm	%	Nm	kW	-	Nm	kW	bar	g/kW.h	kg/h	Cel	bar	Cel	Cel	Cel	bar	Cel	bar	bar	%	Cel	bar	Cel	mbar	l/min	bar	Cel	Cel	Cel	Cel	Cel	bar	bar	bar	bar	bar	Cel	Cel	bar	bar	-			rpm	%	%	degree	ms	degree	degree	degree	degree	-	-	-	-	Cel	Cel	kg/h	V	-	-	l/h	-	-	degree	degree	degree	degree	%	%	mbar	mbar	%	%	-	-	-			Cel	-	-	bar	bar	s	hhmmss	yyyymmdd	-	-	-	p/cm3	p/cm3	-	-	Cel	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Cel	-	Cel	Cel	Cel	Cel	s	
893.0	6100	100.0	256.18	163.65	0.992	254.02	162.27	16.092	260.38	42.6122	15.0	5.40	66.4	88.0	21.55	0.663	102.6	3.70	0.0414	46.9	26.7	0.019412	26.2	1016.4	0.00	-0.082998	854.8	868.5	**	**	-13.70	0.404936	0.294080	-0.000373	-0.000764	0	110.7	30.1	0.725	0.622	0.971			6098.5	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.30	13.80	199	**	54.94	0.00	0.00	33.56	34.00	18.13	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.66	19:03:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	58.5	**	39.71	40.58	92396.9	
894.0	6100	100.0	256.92	164.12	0.982	252.28	161.15	16.138	260.19	42.7029	15.0	5.40	66.4	88.0	21.61	0.665	102.5	3.70	0.0411	44.1	23.9	0.020205	25.9	1016.4	0.00	-0.082998	855.0	868.6	**	**	-13.62	0.405702	0.294888	-0.000373	-0.000732	0	110.2	30.0	0.725	0.622	0.971			6097.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	605.75	13.80	198	**	54.99	0.00	0.00	33.63	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.69	19:04:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	58.7	**	39.81	40.66	92496.9	
895.0	6100	100.0	256.78	164.04	0.982	252.24	161.13	16.131	260.47	42.7263	15.0	5.40	66.4	88.0	21.54	0.661	102.3	3.70	0.0366	44.4	24.0	0.012457	23.2	1016.4	0.00	-0.083117	854.9	867.1	**	**	-12.14	0.405309	0.294765	-0.000373	-0.000732	0	108.2	29.9	0.724	0.621	0.971			6098.8	99.90	80.00	14.42	3.25	-0.38	0.00	-0.75	0.00	0	0	0	0	81.00	31.30	605.75	13.78	200	**	54.95	0.00	0.00	33.75	34.13	18.21	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	25.72	19:06:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.4	**	39.51	40.66	92596.9	
896.0	6100	100.0	256.96	164.17	0.982	252.45	161.26	16.144	259.78	42.6501	15.0	5.40	66.4	88.0	21.55	0.659	102.3	3.70	0.0350	43.9	24.1	0.009236	23.3	1016.4	0.00	-0.083066	854.8	867.8	**	**	-13.00	0.405916	0.295137	-0.000373	-0.000737	0	107.9	29.9	0.725	0.622	0.971			6098.0	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	610.55	13.79	200	**	54.90	0.00	0.00	33.60	34.00	18.16	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.75	19:08:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.2	**	39.31	40.57	92696.9	
897.0	6100	100.0	256.67	163.93	0.991	254.43	162.52	16.120	260.08	42.6314	15.0	5.40	66.4	88.0	21.56	0.658	102.4	3.70	0.0374	47.7	26.6	0.012253	25.1	1016.5	0.24	-0.083054	855.0	868.7	**	**	-13.72	0.405300	0.294562	-0.000373	-0.000773	0	109.4	30.5	0.724	0.622	0.972			6101.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.70	13.75	200	**	54.90	0.00	0.00	33.51	34.00	18.20	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.78	19:09:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	58.3	**	39.46	40.48	92796.9	
898.0	6100	100.0	256.55	163.88	0.992	254.40	162.51	16.115	260.12	42.6272	15.0	5.40	66.3	87.8	21.54	0.657	102.4	3.70	0.0391	47.2	26.7	0.014900	25.9	1016.5	0.00	-0.083229	855.2	868.5	**	**	-13.31	0.405099	0.294359	-0.000373	-0.000779	0	109.9	30.0	0.724	0.621	0.972			6097.5	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.25	13.78	201	**	54.91	0.00	0.00	33.55	34.00	18.30	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.80	19:11:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.4	**	39.63	40.51	92896.9	
899.0	6100	100.0	256.49	163.84	0.990	253.80	162.12	16.111	259.95	42.5894	15.0	5.40	66.4	87.9	21.54	0.659	102.6	3.70	0.0415	45.7	26.2	0.019773	26.3	1016.5	0.00	-0.083324	854.8	868.7	**	**	-13.86	0.405288	0.294431	-0.000373	-0.000734	0	111.2	29.9	0.725	0.622	0.971			6099.1	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.25	13.77	200	**	54.90	0.00	0.00	33.73	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.83	19:13:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.7	**	39.76	40.58	92996.9	
900.0	6100	100.0	257.47	164.47	0.983	252.98	161.60	16.173	258.86	42.5726	15.0	5.40	66.4	88.0	21.57	0.661	102.5	3.71	0.0378	43.4	24.2	0.014730	23.1	1016.5	0.00	-0.083318	855.2	869.5	**	**	-14.38	0.406519	0.295514	-0.000373	-0.000732	0	108.8	29.5	0.725	0.622	0.975			6100.7	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	611.00	13.79	200	**	54.89	0.00	0.00	33.74	34.00	18.60	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.86	19:14:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.6	**	39.60	40.63	93096.9	
901.0	6100	100.0	257.07	164.24	0.982	252.56	161.33	16.150	260.04	42.7038	15.0	5.40	66.4	88.0	21.56	0.659	102.5	3.70	0.0354	43.6	24.1	0.009901	22.7	1016.5	0.00	-0.083458	855.0	868.1	**	**	-13.13	0.406021	0.295180	-0.000373	-0.000732	0	108.0	30.2	0.725	0.622	0.972			6101.6	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.65	13.81	200	**	54.90	0.00	0.00	33.51	34.00	18.36	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.89	19:16:27	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.3	**	40.89	40.60	93197.4	
902.0	6100	100.0	256.70	163.99	0.991	254.40	162.51	16.126	260.50	42.7206	15.0	5.40	66.4	87.9	21.51	0.653	102.4	3.70	0.0345	48.1	26.4	0.008931	23.3	1016.5	0.00	-0.083271	855.0	866.8	**	**	-11.72	0.405359	0.294752	-0.000373	-0.000837	0	107.7	30.1	0.723	0.620	0.971			6098.1	99.90	80.00	14.43	3.20	0.00	-0.28	0.00	0.00	0	0	0	0	81.00	32.00	606.95	13.80	200	**	54.89	0.00	0.00	33.83	34.13	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	25.91	19:18:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	**	58.1	**	40.64	40.42	93296.9	
903.0	6100	100.0	255.82	163.40	0.992	253.70	162.07	16.067	261.38	42.7086	15.0	5.40	66.6	88.1	21.52	0.662	102.4	3.70	0.0399	48.2	26.7	0.017066	25.7	1016.5	0.00	-0.083323	855.2	868.8	**	**	-13.64	0.404458	0.293834	-0.000373	-0.000732	0	110.5	30.1	0.722	0.619	0.968			6099.5	99.90	80.00	14.53	3.20	0.00	-0.38	0.00	0.00	0	0	0	0	81.00	32.00	607.60	13.79	200	**	54.90	0.00	0.00	33.85	34.13	18.32	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	25.94	19:19:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	58.5	**	40.63	40.43	93396.9	
904.0	6100	100.0	256.75	163.99	0.991	254.43	162.52	16.126	260.36	42.6950	15.0	5.40	66.4	87.9	21.57	0.660	102.5	3.70	0.0395	48.7	26.4	0.015721	25.7	1016.5	0.00	-0.083104	855.5	869.3	**	**	-13.78	0.405887	0.294993	-0.000373	-0.000732	0	110.1	29.9	0.725	0.622	0.972			6101.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.65	13.76	201	**	54.94	0.00	0.00	33.74	34.00	18.47	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	25.97	19:21:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	58.5	**	40.59	40.55	93496.9	
905.0	6100	100.0	257.36	164.41	0.982	252.84	161.51	16.167	259.53	42.6740	15.0	5.40	66.3	87.9	21.60	0.658	102.3	3.70	0.0366	44.4	24.0	0.012938	23.5	1016.4	0.00	-0.083297	855.3	869.1	**	**	-13.80	0.406779	0.295692	-0.000373	-0.000732	0	108.8	29.8	0.727	0.624	0.974			6097.8	99.90	80.00	14.81	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.50	609.05	13.78	201	**	54.88	0.00	0.00	33.53	34.00	18.35	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.00	19:23:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	**	58.5	**	40.29	40.64	93596.9	
906.0	6100	100.0	257.12	164.21	0.983	252.57	161.34	16.147	259.61	42.6383	15.0	5.40	66.4	87.9	21.54	0.655	102.5	3.70	0.0354	45.2	24.0	0.009129	23.2	1016.5	0.00	-0.083284	855.3	868.4	**	**	-13.04	0.406025	0.295133	-0.000373	-0.000732	0	107.7	30.0	0.725	0.622	0.972			6099.8	99.90	80.00	14.60	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.55	13.75	200	**	54.97	0.00	0.00	33.72	34.00	18.20	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.03	19:24:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	**	58.2	**	40.10	40.64	93696.9	
907.0	6100	100.0	256.67	163.97	0.991	254.47	162.55	16.123	259.91	42.6169	15.0	5.40	66.3	87.9	21.55	0.651	102.0	3.70	0.0357	48.9	26.4	0.010280	24.1	1016.5	0.00	-0.083111	854.9	868.7	**	**	-13.80	0.405409	0.294655	-0.000373	-0.000801	0	109.3	30.3	0.724	0.621	0.972			6101.5	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.75	13.76	200	**	55.00	0.00	0.00	33.75	34.00	18.35	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.05	19:26:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	**	58.2	**	40.07	40.56	93796.9	
908.0	6100	100.0	256.46	163.81	0.992	254.29	162.44	16.107	260.20	42.6264	15.0	5.40	66.3	87.9	21.56	0.655	102.3	3.70	0.0403	47.7	26.7	0.018362	25.8	1016.5	0.00	-0.083320	855.0	869.0	**	**	-13.99	0.405208	0.294325	-0.000373	-0.000732	0	110.6	30.0	0.724	0.621	0.972			6099.6	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.45	13.78	200	**	54.95	0.00	0.00	33.71	34.00	18.25	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.08	19:28:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.5	**	40.29	40.59	93896.9	
909.0	6100	100.0	256.58	163.92	0.992	254.45	162.54	16.119	260.01	42.6227	15.0	5.40	66.5	88.0	21.50	0.663	102.5	3.70	0.0415	47.1	26.7	0.020771	26.4	1016.5	0.00	-0.083150	854.8	867.3	**	**	-12.50	0.405024	0.294274	-0.000373	-0.000732	0	110.1	29.9	0.724	0.621	0.972			6097.2	99.90	80.00	14.45	3.20	-0.23	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.05	13.78	200	**	54.92	0.00	0.00	33.86	34.00	18.24	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.11	19:29:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	58.8	**	40.48	40.68	93996.9	
910.0	6100	100.0	257.18	164.27	0.981	252.32	161.18	16.153	259.41	42.6118	15.0	5.40	66.4	88.0	21.55	0.661	102.6	3.70	0.0392	44.5	23.6	0.017743	24.1	1016.5	0.00	-0.083200	855.0	867.1	**	**	-12.10	0.405862	0.294795	-0.000373	-0.000732	0	109.6	29.8	0.725	0.622	0.974			6100.3	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	606.65	13.77	200	**	54.95	0.00	0.00	33.67	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.14	19:31:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.9	**	40.50	40.81	94096.9	
911.0	6100	100.0	257.12	164.22	0.990	254.63	162.65	16.148	258.75	42.4936	15.0	5.40	66.5	88.0	21.58	0.658	102.6	3.71	0.0354	48.9	26.2	0.011276	23.2	1016.5	0.00	-0.080745	854.5	869.5	**	**	-14.96	0.406272	0.295243	-0.000373	-0.000732	0	108.5	29.7	0.726	0.623	0.975			6100.6	99.90	80.00	14.94	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.20	13.77	200	**	54.80	0.00	0.00	33.63	34.00	18.36	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.16	19:33:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	58.6	**	40.24	40.82	94196.9	
912.0	6100	100.0	256.56	163.88	0.992	254.51	162.58	16.115	260.04	42.6154	15.0	5.40	66.4	87.9	21.54	0.657	102.4	3.70	0.0390	49.0	26.7	0.015789	25.9	1016.5	0.00	-0.082931	854.8	868.8	**	**	-13.93	0.405242	0.294363	-0.000373	-0.000732	0	109.8	30.4	0.725	0.622	0.972			6098.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.65	13.81	200	**	54.85	0.00	0.00	33.60	34.00	18.14	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.19	19:34:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	58.7	**	40.38	40.81	94296.9	
913.0	6100	100.0	256.66	163.93	0.992	254.64	162.67	16.120	260.17	42.6512	15.0	5.40	66.7	88.2	21.48	0.664	102.4	3.70	0.0403	48.8	26.8	0.017065	26.2	1016.5	0.00	-0.083116	854.8	868.0	**	**	-13.17	0.405137	0.294427	-0.000385	-0.000732	0	110.0	30.0	0.724	0.621	0.971			6098.5	99.90	80.00	14.55	3.20	-0.23	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.05	13.78	201	**	54.88	0.00	0.00	33.60	34.00	18.28	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	26.22	19:36:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	58.8	**	40.53	40.91	94396.9	
914.0	6100	100.0	256.92	164.12	0.983	252.59	161.35	16.138	259.86	42.6440	15.0	5.40	66.5	88.1	21.57	0.664	102.5	3.70	0.0394	44.7	24.3	0.017241	23.9	1016.5	0.00	-0.083372	855.2	868.7	**	**	-13.45	0.405811	0.294939	-0.000385	-0.000732	0	109.4	29.9	0.725	0.622	0.972			6098.5	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.00	13.80	199	**	54.85	0.00	0.00	33.53	34.00	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.25	19:38:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	58.9	**	40.48	41.02	94496.9	
915.0	6100	100.0	257.78	164.67	0.982	253.23	161.77	16.192	258.50	42.5675	15.0	5.40	66.7	88.2	21.50	0.662	102.6	3.71	0.0364	44.6	24.1	0.012481	23.3	1016.6	0.00	-0.083251	854.8	869.8	**	**	-15.03	0.407231	0.296102	-0.000373	-0.000732	0	108.5	29.5	0.727	0.624	0.975			6098.1	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.15	13.77	200	**	54.77	0.00	0.00	33.74	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.28	19:39:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	58.7	**	40.21	41.02	94596.9	
916.0	6100	100.0	257.07	164.20	0.983	252.59	161.35	16.146	260.07	42.7037	15.0	5.40	66.6	87.8	21.22	0.652	102.3	3.70	0.0342	44.8	24.2	0.007805	23.4	1016.6	0.00	-0.083414	855.2	868.5	**	**	-13.25	0.406494	0.295539	-0.000373	-0.000732	0	108.0	30.1	0.725	0.622	0.972			6100.5	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.50	13.78	199	**	54.88	0.00	0.00	33.58	34.00	18.43	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.30	19:41:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	**	58.2	**	40.96	41.03	94696.9	
917.0	6100	100.0	256.65	163.95	0.991	254.42	162.52	16.121	259.88	42.6091	15.0	5.40	66.4	87.6	21.16	0.643	101.9	3.70	0.0342	49.6	26.4	0.007487	23.5	1016.7	0.00	-0.083570	855.2	868.4	**	**	-13.25	0.405489	0.294685	-0.000373	-0.000732	0	108.1	30.4	0.724	0.621	0.972			6103.4	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.00	13.79	200	**	54.98	0.00	0.00	33.72	34.00	18.47	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.33	19:43:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.6	**	58.1	**	41.54	40.92	94796.9	
918.0	6100	100.0	255.65	163.34	0.991	253.48	161.92	16.061	261.52	42.7229	15.0	5.40	66.6	87.7	21.13	0.651	102.0	3.69	0.0379	47.4	26.7	0.015359	26.2	1016.7	0.00	-0.083449	855.1	868.2	**	**	-13.10	0.403880	0.293453	-0.000373	-0.000732	0	109.8	30.1	0.721	0.618	0.968			6101.0	99.90	80.00	14.25	3.20	-0.77	0.00	0.00	0.00	0	0	0	0	81.00	32.00	605.15	13.77	200	**	54.92	0.00	0.00	33.78	34.28	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	26.36	19:44:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	**	58.5	**	41.48	40.82	94896.9	
919.0	6100	100.0	256.69	163.96	0.992	254.53	162.59	16.122	260.06	42.6372	15.0	5.40	66.9	88.0	21.17	0.661	102.3	3.70	0.0398	47.1	26.9	0.016322	25.7	1016.7	0.00	-0.082323	855.3	869.2	**	**	-13.95	0.405313	0.294558	-0.000373	-0.000732	0	110.3	29.8	0.724	0.621	0.972			6102.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.10	13.77	199	**	54.88	0.00	0.00	33.62	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.39	19:46:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	58.5	**	41.38	40.94	94996.9	
920.0	6100	100.0	256.90	164.13	0.990	254.39	162.50	16.139	259.96	42.6667	15.0	5.40	66.4	87.6	21.21	0.650	102.1	3.70	0.0403	48.9	26.1	0.017735	26.7	1016.7	0.00	-0.083073	855.0	868.1	**	**	-13.15	0.405589	0.294680	-0.000422	-0.000732	0	110.3	29.9	0.725	0.622	0.972			6099.5	99.90	80.00	14.45	3.20	0.00	0.00	-0.15	0.00	0	0	0	0	81.00	32.00	606.30	13.76	200	**	54.83	0.00	0.00	33.63	34.10	18.32	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.41	19:48:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	**	58.5	**	41.33	41.07	95096.9	
921.0	6100	100.0	256.67	163.98	0.983	252.24	161.13	16.125	259.91	42.6206	15.0	5.40	66.4	87.6	21.20	0.651	102.1	3.69	0.0417	44.6	24.2	0.021343	26.0	1016.7	0.00	-0.082699	855.0	868.5	**	**	-13.44	0.405736	0.294850	-0.000422	-0.000732	0	110.4	30.0	0.726	0.622	0.972			6101.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.80	13.78	200	**	54.80	0.00	0.00	33.65	34.00	18.32	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.44	19:49:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.7	**	58.8	**	41.34	41.20	95196.9	
922.0	6100	100.0	256.04	163.54	0.982	251.53	160.67	16.082	260.30	42.5665	15.0	5.40	64.7	86.1	21.46	0.608	101.5	3.70	0.0366	45.0	24.1	0.012726	23.3	1016.7	0.00	-0.083410	855.7	869.4	**	**	-13.71	0.404676	0.293876	-0.000507	-0.000732	0	108.2	29.6	0.719	0.616	0.972			6100.4	99.90	80.00	14.45	3.20	-1.22	0.00	0.00	0.00	0	0	0	0	79.00	31.00	607.40	13.80	200	**	54.88	0.00	0.00	33.60	34.00	18.17	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.47	19:51:26	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		84.3	**	58.5	**	41.02	41.25	95296.9	
923.0	6100	100.0	256.17	163.65	0.982	251.58	160.70	16.092	261.02	42.7149	15.0	5.40	65.7	86.8	21.15	0.619	101.3	3.69	0.0354	44.0	24.1	0.008773	23.0	1016.7	0.00	-0.083745	855.6	868.5	**	**	-12.88	0.405221	0.294359	-0.000397	-0.000772	0	108.0	30.0	0.721	0.618	0.970			6097.8	99.90	80.00	14.36	3.20	0.00	0.00	-0.28	0.00	0	0	0	0	80.00	32.00	605.20	13.78	201	**	54.80	0.00	0.00	33.73	34.08	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	26.50	19:53:06	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		84.8	**	58.2	**	40.76	41.21	95396.9	
924.0	6100	100.0	256.75	164.05	0.991	254.50	162.57	16.132	260.10	42.6695	15.0	5.40	66.4	87.5	21.12	0.637	101.7	3.69	0.0354	48.6	26.5	0.008778	23.3	1016.7	0.00	-0.083423	855.2	868.4	**	**	-13.24	0.405589	0.294795	-0.000373	-0.000777	0	108.6	30.3	0.723	0.620	0.972			6098.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.85	13.78	199	**	54.83	0.00	0.00	33.57	34.00	18.23	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	26.53	19:54:46	2019-09-29	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.5	**	58.0	**	40.60	41.11	95496.9	
